contenido,tipo
Colombia vs. Polonia:se enfrentaron este jueves en el estadio Widzew Lodz por la fecha 1 del Grupo A del Mundial Sub 20,deporte-total
"Arrancó el Mundial Sub 20 y esta nota reúne a los 10 jugadores del torneo con mayor cotización, según el portal Transfermarkt.",deporte-total
México vs. Italia:jugaron en el Mundial Sub 20 por la fecha 1 del grupo B enel Estadio Municipal de Gdynia,deporte-total
"El argentino Lionel Messi logró 36 goles en la liga de España y le sacó cuatro tantos en la lucha por la Bota de Oro al francés Kylian Mbappé, qu...",deporte-total
"Paulo Futre, ídolo 'colchonero', habló sobre el adiós de los dos grandes referentes del equipo madrileño tras la temporada 2018-2019",deporte-total
México vs. Italia: juegan en el Mundial Sub 20 por la fecha 1 del grupo B en el Estadio Municipal de Gdynia,deporte-total
"Pese a que Real Madridtuvo una temporada complicada debido a la irregularidad y la ausencia de equipos, el joven delantero valoró positivamente s...",deporte-total
La pareja de De Jong confirmó que ya tienen casa. El futbolista se unirá al Barcelona a partir de la próxima temporada,deporte-total
"El volante colombiano, que juega en nuestro país desde el 2007, recibió la nacionalidad peruana. Estos son otros casos de extranjeros que se conv...",deporte-total
México vs. Italia: juegan en el Mundial Sub 20 por la fecha 1 del grupo B en el Estadio Municipal de Gdynia,deporte-total
Arjen Robben será uno de los agentes libres en el mercado de fichajes. El atacante ha jugado en el Chelsea ante de ir a Real Madrid y Bayern,deporte-total
México vs. Italia: juegan en el Mundial Sub 20 por la fecha 1 del grupo B en el Estadio Municipal de Gdynia,deporte-total
"Nasser Al-Khelaifi, presidente de PSG, es investigado por supuestos sobornos para que Doha reciba el Mundial de Atletismo en 2017",deporte-total
"Juanfran Torres, de 34 años, deja el Atléticotras ocho años. El defensor levantó un total de ocho trofeos entre torneos locales e internacionales...",deporte-total
"CR7compartirá vestuario con Joao Félix y Dyego Sousa, las dos novedades en la lista presentada por Fernando Santos",deporte-total
"El entrenador del equipo francés, sin embargo,expresó el deseo de contar con ambos futbolistaspara la próxima temporada",deporte-total
"“Y a Claudio se le extiende el contrato no solo por la idolatría que le tienen en la ciudad alemana, sino también porque sigue siendo importante ...",deporte-total
La presentación de la camiseta de la selección peruana ha generado polémica por las estrellas que luce sobre el escudo,deporte-total
"Barcelona oficializó el fichaje de Ludovit Reis, mediocampista holandés. El jugador firmó un contrato hasta el 2022",deporte-total
"El '10' fue confirmado en la lista de 23 jugadores de la selección argentina. El sábado, podría conseguir la quinta Copa del Rey consecutiva con ...",deporte-total
La firma deportiva que viste a la selección peruana dio a conocer la camiseta alterna que se usará en la Copa América 2019,deporte-total
"Jefferson Farfán, en una extensa entrevista con un medio ruso, habló sobre el mal momento que pasó Christian Cueva por errar un penal en el Perú ...",deporte-total
La selección nacional de Kendo competirá desde este viernes con 19 representantes en las categorías individuales y por equipos,deporte-total
"Con goles de Esterilla y Alemán, Barcelona doblegó 2-0 a Olmedo en el estadio Monumental Isidro Romero de Guayaquilpor la jornada 15° de la Liga ...",deporte-total
"El directivo de Alianza Lima Benjamín Romero confesó que a partir de la prohibición de entradas gratis a los barristas del club íntimo, viene sie...",deporte-total
Lionel Messi conquistó la Bota de Oro por sexta vez gracias a sus 36 goles con Barcelona en la temporada 2018-2019 deLaLiga.Kylian Mbappé quedó a...,deporte-total
"Mbappé, su única competencia, solo pudo marcar un gol en el último partido del PSG ante el Reims por la Ligue 1. Le faltaron tres para igualar a ...",deporte-total
Liverpool vs. Tottenhamse enfrentan este sábado 01 de junio en el estadio Metropolitano de Madrid (Wanda Metropolitano) desde las 3:00 pm. (hora ...,deporte-total
El capitán de la Canarinhaviene siendo cuestionado por su comportamiento fuera de la cancha,deporte-total
"Con goles de Darwin Núñez,Francisco Ginella y Brian Rodríguez, Uruguay doblegó por 3-1 a Noruega por la primera jornada del grupo C del Mundial S...",deporte-total
"Se presentó la Copa Bicentenario, que se disputará entre el Apertura y Clausura, con los equipos de la Liga 1 y Liga 2. El campeón de este certam...",deporte-total
"En el partido entreUruguay vs. Noruega por la fase de grupos del Mundial Sub 20, a los 21', el delantero Darwin Núñez convirtió el 1-0 con un pot...",deporte-total
"En el partido entre Uruguay vs. Noruega por la fase de grupos del Mundial Sub 20, a los 29', una genial jugada de Brian Rodíguez le permitió habi...",deporte-total
Paolo Guerrero marcó un doblete al Paysandu por la Copa de Brasil y llegó a los siete tantos en diez encuentros. ¿A cuántos equipos les marcó y c...,deporte-total
Con el doblete dePaolo Guerreroen la Copa de Brasil la delantera nacional sigue sumando buenos números. Así también lleganJefferson Farfán y Raúl...,deporte-total
Honduras vs. Nueva Zelanda: jugaronel partido por la fecha 1 del grupo C del Mundial Sub 20en el Arena Lublin,deporte-total
Barcelona enfrenta este sábado (2:00 p.m.) al Valencia en la final de la Copa del Rey. El conjunto azulgrana puede convertirse en el primer club ...,deporte-total
"El tenista australiano, quien fue expulsado del torneo en Italia, se borró del Abierto de Francia sin dar mayores explicaciones",deporte-total
"El sumo pontífice recibió en audiencia especial a jóvenes deportistas en El Vaticano. Tras ello, el Papa Francisco brindó declaraciones sobre su ...",deporte-total
"El 'Scratch' afirma tener afinados todos los detalles de cara a su partido ante Bolivia, con el que dará inicio el torneo sudamericano de selecci...",deporte-total
El delantero arribó al Perú tras ganar la final de la Copa de Rusia con Lokomotiv Moscú,deporte-total
"El futbolista brasileño reveló que estuvo muy cerca de llegar al Madrid, pero que su ""destino"" era estar en Barcelona",deporte-total
El lateral Darwin Diego se encargó de meter el balón en su propia portería tras un centro desde la derecha,deporte-total
Técnico de la selección Ricardo Gareca ha pedido unos días más para cerrar su convocatoria final. Preocupa lesión de Carlos Zambrano y estado de ...,deporte-total
Piloto peruano Nicolás Fuchs vuelve a subirse a un auto de rally para disputar la segunda fecha del campeonato argentino de Rallycross,deporte-total
Lionel Messi habló en conferencia de prensa previo a la final de la Copa del Rey y reconoció que aún está dolido por la eliminación de la Copa de...,deporte-total
El Verde cayó 4-1 ante Fluminense en la ida por la Copa Sudamericana y un día después el ex entrenador de la selección peruana fue cesado del car...,deporte-total
"Lionel Messi compareció ante los medios en la previa a la final de la Copa del Rey. El astro argentino respaldó a Ernesto Valverde, recriminó a s...",deporte-total
Tottenham jugará la final de la Champions League ante Liverpool en el Wanda Metropolitano de Madrid,deporte-total
El guardameta de Liverpool jugará su primera final de Champions Leagueel 1 de junio ante Tottenham y señala estar muy emocionad,deporte-total
"Rafael Nadal ha ganado once títulos en Roland Garros y en la edición de este año debuta ante Yannick Hanfmann,jugador de la 'qualy' y número 184 ...",deporte-total
"“Xavi, junto a Andrés Iniesta y Sergio Busquets en la volante, componía recitales en cada partido”",deporte-total
"El ex entrenador del Manchester United, sin embargo, habló del gran trabajo de Jürgen Klopp en esta temporada, en la que Liverpool enfrentará a T...",deporte-total
El programa ‘El Chiringuito’ de La Sexta habló de la desgastada relación de Sergio Ramos con el Real Madrid,deporte-total
La selección de Japón anunció los 23 jugadores que estarán en la Copa América Brasil 2019 con la base que se alista para los Juegos Olímpicos Tok...,deporte-total
Sincronizadas es la primera app que pone en contacto a mujeres para fomentar el deporte femenino.,deporte-total
Marlon Gonzales peleará en la co estelar del evento Combate Américas en el Coliseo Manuel Bonilla de Miraflores (31 de mayo). El luchador peruano...,deporte-total
María Paula Buzaglo peleará en el evento Combate Américasfrente a la mexicanaAlitzel Mariscal (31 de mayo). La luchadora peruana le contó a El Co...,deporte-total
"Devin Haney venció a Antonio Morán en elMGM National Harbor, en Oxon Hill - Estados Unidos, y retuvoel título internacional CMB peso ligero",deporte-total
El main event del evento Combate Américas (31 de mayo) tendrá al peruano Gian Franco Cortéz frente al mexicano Daniel Zellhuber. El luchador naci...,deporte-total
"Su trazado callejero, sus prácticas libres los días jueves y otros detalles que hacen del GP de Mónaco el más importante de la Fórmula 1.Se corre...",deporte-total
El delantero uruguayo nacionalizado peruano Gabriel Costa ingresó en el minuto 90 del partido entre Colo Colo vs. Audax Italiano y marcó en el 93...,deporte-total
"Con doblete de Esteban Pavez y tanto de Gabriel Costa, Colo Colosuperó 3-0 a Audax Italiano en el Estadio Monumental por la jornada 14° del Campe...",deporte-total
Equipo nacional logró el tercer lugar tanto en equipos femenino como masculino en Latinoamericano de Kendo que se realizó en Cali,deporte-total
Nicolás Fuchs se impuso en las dos mangas clasificatorias de este sábado en segunda fecha del Campeonato de Rallycross de Argentina. Este domingo...,deporte-total
"El volante del Barcelona expresó su tristeza por haber perdido en la final de la Copa del Rey. Asimismo, indicó que que la temporada ""pudo ser me...",deporte-total
Universitario perdió 2-0 en su visita a Ayacuchopor la fecha 15 del Torneo Apertura de la Liga 1 en el Estadio Ciudad de Cumaná,deporte-total
Universitario no pudo en su visita ante Ayacucho FC y perdió 2-0el estadio Ciudad de Cumaná por la fecha 15° del Torneo Apertura 2019 de la Liga ...,deporte-total
"El presidente del BarcelonaJosep Maria Bartomeu habló tras la caída en la final de la Copa del Rey. ""Hemos llegado al final con las mejores opcio...",deporte-total
La final de la Copa del Rey significó otro duro revés para el Barcelona. Lionel Messi y Ernesto Valverde sufrieron tanto dentro como fuera del ca...,deporte-total
El técnico del BarcelonaErnesto Valverde firmó un nuevo capítulo de decepción al perder en la final de la Copa del Rey ante Valencia. El estrateg...,deporte-total
"Barcelona perdió 2-1 en la final de la Copa del Rey ante Valencia. Lionel Messi marcó el descuento, pero no se salvó de crueles memes en Facebook",deporte-total
El delantero argentino Lionel Messi empujó el balón tras una gran tapada de Doménech en el segundo tiempo del partido Barcelona vs. Valencia por ...,deporte-total
El delantero argentino Lionel Messi realizó un remate dentro del área durante el segundo tiempo del duelo entre Barcelona vs. Valencia por la fin...,deporte-total
El delantero españolRodrigo Moreno Machado convirtió el 2-0 en el duelo entre Barcelona vs. Valencia por la gran final de la Copa del Rey en el E...,deporte-total
El delantero francés Kevin Gameiro marcó el 1-0 en el duelo entre Barcelona vs. Valencia por la gran final de la Copa del Rey en el Estadio Benit...,deporte-total
Argentina se impuso por 5-2 a Sudáfricaen el Estadio Tychy por la primera fecha del Grupo F del Mundial Sub 20,deporte-total
El defensor español Gerard Piqué se encargó de mantener el marcador en cero en una acción inicial durante elBarcelona vs. Valencia por la final d...,deporte-total
Valencia ganó este sábado la octava Copa del Rey de su historia en el año de su centenario tras imponerse 2-1 al Barcelona en la final disputada ...,deporte-total
Valencia ganó este sábado la octava Copa del Rey de su historia en el año de su centenario tras imponerse 2-1 al Barcelona en la final disputada ...,deporte-total
Valencia ganó este sábado la octava Copa del Rey de su historia en el año de su centenario tras imponerse 2-1 al Barcelona en la final disputada ...,deporte-total
Señalado como uno de los culpables de la increíble eliminación del Barcelona de la Champions League a manos del Liverpool y de la derrota ante Va...,deporte-total
Mauricio Montes anotó el 1-0 delUniversitario vs. Ayacucho en el marco de la jornada 15° de la Liga | de Perú,deporte-total
"Claudio Vivas se refirió a la hinchada de Sporting Cristal y les pidió ""comportamiento"" para el día que se midan ante Unión Española por Copa Sud...",deporte-total
Barcelonavs.Valenciapor la final de laCopa del Rey|Kevin Gameiro (21’) yRodrigo Moreno Machado (33’) marcaron para la escuadra ‘Ché’.Lionel Messi...,deporte-total
"Argentinavs.Sudáfricaporel Mundial Sub 20|Fausto Vera (4’), Ezequiel Barco (63’, 71’), Julián Álvarez (78’) y Adolfo Gaich (90+2’) marcaron para ...",deporte-total
Bayern Múnich consiguió la Copa de Alemania tras imponerse al Leipzig con goles de Lewandowski y Coman. Los 'bávaros' cerraron la temporada con e...,deporte-total
Fausto Vera se encargó de anotar el primer gol del Argentina vs. Sudáfrica en el Mundial Sub-20 disputado en Polonia,deporte-total
Paolo Hurtado tuvo que ser reemplazado por una lesión que puede complicar su presencia en la Copa América con la selección peruana,deporte-total
"A tres minutos de concluir el partido, Panamá rescató un valioso empate, ante Senegal, gracias a un disparo de penal convertido porDiego Valanta",deporte-total
Sporting Cristal no pudo sumar puntos de local y perdió 3-2 frente a Melgarpor la Liga 1enel estadio Alberto Gallardo,deporte-total
Bernardo Cuesta se robó los flashes y colocó un triplete para la victoria de 3-2 de Melgar sobre Sporting Cristal,deporte-total
Salir a correr nos ayuda a mantener la mente positiva y gestionar mejor nuestros problemas.,deporte-total
"Un día como hoy, hace catorce años, el Liverpool ganó la Champions en aquella remontada histórica ante el AC Milan en Estambul. ""Dense la oportun...",deporte-total
Sporting Cristal vs. Unión Española jugarán la vuelta de los dieciseisavos de final de la Copa Sudamericana este martes en el estadio Alejandro V...,deporte-total
"Descubre los precios y los lugares para adquirir las entradas para los Juegos Panamericanos 2019, evento que se celebrará desde el 26 de julio al...",deporte-total
Horacio Calcaterra se encargó de abrir el marcador en elSporting Cristal vs. Melgar por una nueva fecha de la Liga 1 de Perú,deporte-total
"Leroy Sané mantiene contrato con el Manchester City hasta el 2021. Sin embargo, el conjunto inglés quiere extenderle el contrato, pero el alemán ...",deporte-total
"Claudio Pizarro guardaba la esperanza de ser llamado a la selección peruana para disputar la Copa del Mundo 2018. Sin embargo, quedó fuera por de...",deporte-total
La delegación de Barcelona llegó al mediodía a Sevilla para la final de la Copa del Rey y fue recibida por decenas de hinchas en el hotel,deporte-total
Kylian Mbappé tiene preocupados a todos los futbolistas del PSG por sus declaraciones acerca de una posible salida. El defensor Marquinhos se har...,deporte-total
"El PSG confirmó la continuidad del estratega Thomas Tuchel para la siguiente temporada. En el último curso, el alemán solo ganó un campeonato de ...",deporte-total
Tigresigualó 0-0 frente a León en la final de vuelta y se consagró campeón del Clausura 2019 de la Liga MXenel estadio Nou Camp,deporte-total
Tigres igualó 0-0 en su visita a Leónen el estadio Nou Camp por la final de vuelta del Clausura 2019 de la Liga MX. Con gran actuación de Nahuel ...,deporte-total
Tigres empató 0 a 0 con León como visitante y se ha coronado como campeón del Torneo Clausura de la Liga MX.,deporte-total
El lateral derecho Daniel Bocanegra anotó un espectacular golazo de tiro libre durante el segundo tiempo del cotejo entre Atlético Nacional vs. D...,deporte-total
Daniel Bocanegra anotó un espectacular golazo de tiro libre y le dio el triunfo a Atlético Nacional por 1-0 sobre Deportivo Cali en la fecha 4° d...,deporte-total
"En el partido por la Liga 1 entreAlianza Lima vs. Binacional, a los 84', Donald Millán descontó mediante un golazo de tiro libre",deporte-total
Selección peruana de vóley Sub 18 superó 3-0 a Puerto Rico y se coronó en la Copa Panamericana de la categoría en México,deporte-total
El defensor argentino Lisandro López anotó el 1-0 en el duelo entre Boca Juniors vs. Argentinos Juniors en la vuelta de las semifinales de la Cop...,deporte-total
El volante argentino Iván Marcone vio la tarjeta roja durante el segundo tiempo del duelo entre Boca Juniors vs. Argentinos Juniors por el pase a...,deporte-total
Boca Juniors derrotó por 1-0 a Argentinos Juniors y se clasificó a la final de la Copa de la Superliga que disputará el domingo próximo ante Tigr...,deporte-total
Boca Juniors derrotó por 1-0 a Argentinos Juniors y se clasificó a la final de la Copa de la Superliga que disputará el domingo próximo ante Tigr...,deporte-total
Boca Juniors se hizo fuerte de local y derrotó por 1 tanto a 0 a su similar de Argentinos y avanzó a la final de la Copa de la Superliga Argentin...,deporte-total
"Alianza Lima venció 2-1 a Binacional en el estadio Alejandro Villanueva, Matute,por la jornada 15°de la Liga 1. Con este resultado, el cuadro vis...",deporte-total
"Con goles de Aldair Salazar y Mauricio Affonso, Alianza Lima venció 2-1 a Binacional por la fecha 15 de la Liga 1en el Estadio Matute",deporte-total
"Este viernes, sábado, domingo y lunes se jugó la jornada 15° de la Liga 1. Los partidos marcaron la antepenúltima jornada del Apertura 2019. Bina...",deporte-total
"En el partido por la Liga 1 entreAlianza Lima vs. Binacional, a los 80', Mauricio Affonso se anticipó en el área rival para convertir el 2-0 medi...",deporte-total
"En el partido por la Liga 1 entreAlianza Lima vs. Binacional, a los 52', una pared entre Matzuda y Quevedo funcionó para el 1-0 anotado por Aldai...",deporte-total
"La temporada 2019-20 estará llena de novedades en la plantilla del Barcelona.Josep Maria Bartomeu, presidente del club, lo aseguró tras la caída ...",deporte-total
Paolo Guerrero fue la figura del primer tiempo entre Internacional vs. Santos por la fecha 6° del Brasileirao. El atacante peruano estuvo muy act...,deporte-total
"Durante el primer tiempo del duelo entre Internacional vs. Santos por la fecha 6° del Brasileirao, Paolo Guerrero causó estragos en ofensiva, tan...",deporte-total
Internacional y Santos igualaron sin goles en elEstadio Urbano Caldeira por la sexta fecha del Brasileirao. Paolo Guerrero fue titular y disputó ...,deporte-total
"Con goles deBryan Cabezas y Joao Rojas, Emelec se impuso ante Mushuc Runa en Ambato, por la jornada 15º de la Liga de Ecuador",deporte-total
El peruano Paolo Guerrerofue titular 77 minutos.Internacional empató sin goles ante Santos por la sexta jornada delBrasileirao,deporte-total
"Luego de que la FIFA confirmara que el Mundial Qatar 2022 se disputará con 32 equipos, así serán las Eliminatorias en Sudamérica",deporte-total
"El torneo germano cerró el sábado otra vez con el mismo campeón, Bayern Munich, su buque insignia y a la vez su problema mayor. Es la séptima cor...",deporte-total
"Roger Federerderrotó a Lorenzo Sonego 6-2, 6-4 y 6-4 y fue ovacionado en su debut en Roland Garros. ¿Pero cómo le fue en su carrera sobre la supe...",deporte-total
La temporada 2018-19 terminó para la Juventus en un partido en el que no jugó Cristiano Ronaldo. La 'Vieja Señora' se despidió con una derrota po...,deporte-total
La selección peruana continuará con su preparación para los próximos amistosos de fecha FIFA y la Copa América 2019,deporte-total
Pablo Bengoechea regresa a Alianza Lima después de cinco meses. El 'Profesor' tomará el mando del equipo principal durante el Torneo Bicentenario,deporte-total
Gerardo Martino tendrá inconvenientes para armar un equipo que pelee la Copa de Oro. El estratega argentino no podrá contar con las principales f...,deporte-total
"Tal y como informa el medio Téléfoot, Neymarretornará alPSG una vez que finalicen susvacaciones. El '10', por otro lado, se prepara para llegar d...",deporte-total
Nicolás Fuchs disputó la final de la segunda fecha del Campeonato de Rallycross de Argentina pero no pudo culminar por rotura de dirección de su ...,deporte-total
La Juventus concluyó la temporada 2018-19 con una derrota frente a la Sampdoria. El luso Cristiano Ronaldo no fue considerado por el comando técn...,deporte-total
"Matthijs de Ligt, además de la Liga Santander y la Premier League, también considera atractivo jugar en otras ligas europeas",deporte-total
"Colombia defraudó en su segunda presentación en el Mundial Sub 20. Cayó, sin atenuantes, ante Senegal enArena Lublin. Los goles fueron anotados p...",deporte-total
Ecuador no pudo ante Italia y perdió este domingo enel estadio Zdzisław Krzyszkowiakpor la segunda fecha del grupo B del Mundial Sub 20 de Poloni...,deporte-total
"Senegal, a punta de remates de penal, doblegó a Colombia, por el Mundial Sub 20. A los 85' minutos, Dion Lopy certificó la victoria enArena Lubli...",deporte-total
"Unión Comercio tuvo inconvenientes para llegar al aeropuerto de Tarapoto y dirigirse a Huancayo, departamento dónde disputarán una nueva jornada ...",deporte-total
"La Fórmula 1 recordó a Niki Lauda, quien falleció a los 70 años, previo al desarrollo del Gran Premio de Mónaco",deporte-total
La surfista nacional Sofía Mulanovich sufrió un accidente al caer sobre piedras en Chile y tuvo que ser trasladada a hospital por corte en el bra...,deporte-total
"Roger Federer superó al italianoLorenzo Sonegopor 6-2, 6-4 y 6-4. El tercero en el ránking mundial ATP no pisaba elRoland Garros desde el 2015",deporte-total
Andrea Pinamonti se encargó de colocar el 1-0 en elEcuador vs. Italia por el Grupo B del Mundial Sub-20,deporte-total
"Lewis Hamilton amplió su distancia en puntos sobreValtteri Bottas, pues se hizo con el Grand Prox de Mónaco de Fórmula 1",deporte-total
"Senegal, una vez más, sorprende en el Mundial Sub 20. Los africanos se pusieron adelante en el score, ante Colombia, con un gol deIbrahima Niane",deporte-total
"México quedó al borde de la eliminación del Mundial Sub-20 al caer por 3-0 ante Japón. En Facebook, ya circular divertidos memes sobre el duelo, ...",deporte-total
México fue derrotado por 3-0 ante Japónenel Mundial Sub 20 Polonia 2019. El duelo se diopor la segunda fecha del grupo B en el estadio Gdynia,deporte-total
Luis Suárezrecibió un sinfín de críticas por haberse sometido a una intervención quirúrgica previo a la final de la Copa del Rey. El '9' del Barc...,deporte-total
"El periódico ""As"" ha informado que el comando técnico del Barcelona se fue sin dar el más mínimo detalle de la fecha de regreso a los entrenamien...",deporte-total
"México y Japón se medirán por la fecha 2 del Grupo B del Mundial Sub 20 Polonia 2019 el día de HOY, domingo 26 de mayo, a las 8:30 horas en Perú ...",deporte-total
"Edinson Cavani reveló que el ex entrenador del PSG fue el culpable de la riña que tuvo con el brasileño en el 2017. ""Emery era el responsable; al...",deporte-total
"Paolo Guerrero es el tema principal en el fútbol de Brasil por su arranque goleador en el Internacional. La prensa local enaltece su rendimiento,...",deporte-total
"A la espera de la lista definitiva para la Copa América, Edison Flores explica sus objetivos con la selección peruana y en Monarcas Morelia, dond...",deporte-total
Colombia y Senegal se medirán por la fecha 2 del Grupo A del Mundial Sub 20 Polonia 2019 el día de HOY EN VIVOa las 11:00 horas en Perú con trans...,deporte-total
Ecuadorse medirá con Italia el día de HOYpor el Mundial Sub 20 Polonia 2019 a las 11:00 horas en Perú con transmisión vía DirecTV Sports,deporte-total
"Desde su promesa de ""dar todo para que la Champions regrese"", pasando por la eliminación el certamen hasta la reciente derrota ante el Valencia p...",deporte-total
"Hoy se informó que un montañista británico y otro irlandés fallecieron en el Everest, lo que aumentó a 10 las víctimas esta temporada, superando ...",deporte-total
"El primer español en escalar en dos ocasiones las tres cimas más altasdel mundo (Everest, K2 y Kanchenjunga) se expresó tras la muerte de 10 mont...",deporte-total
WWE Rawse desarrolló desde el Sprint Center desde Kansas City. Se anunciaron dos combates para WWE Super Show Down: Dolph Ziggler vs. Kofi Kingst...,deporte-total
El presidente del Real Madrid Florentino Pérez brindó una entrevista de hora y media en 'Transistor'. El máximo dirigente respondió una a una las...,deporte-total
"Florentino Pérez, presidente de Real Madrid, contó la historia sobre la propuesta que manejaba Sergio Ramos para ir al fútbol de China",deporte-total
"Previo al partido entre Sporting Cristal y Unión Española, Claudio Vivas confirmó la ausencia de Patricio Arce en la Copa Sudamericana 2019",deporte-total
"Tal y como informa el programa ""Jugones"", de la cadena televisiva La Sexta, Sergio Ramos le habría pedido a Florentino Pérez marcharse del Real M...",deporte-total
"Florentino Pérez se mostró comprensivo con el deseo de marcharse de Cristiano Ronaldo. ""Dio a entender que quería cambiar y es verdad que estos g...",deporte-total
El delantero portugués Cristiano Ronaldo y el portero italiano Gianluigi Buffon se enfrentaron en un cotejo amistoso en beneficio porPartita del ...,deporte-total
"Reinaldo Rueda, entrenador de la selección chilena, se pronunció sobre la ausencia de Claudio Bravo en la nómina final de cara a la Copa América ...",deporte-total
"Jorge Bermúdez, ex jugador de Boca Juniors, aseguró en ESPN que Paolo Guerrero daría otra calidad distinta al conjunto argentino",deporte-total
Imágenes compartidas en YouTube muestran la eufórica celebración de los hinchas de Unión Berlín que jugará por primera vez en Bundesliga,deporte-total
"Hirving Lozano, extremo de 23 años, se perderá la Copa de Oro por una lesión que sufrió el 29 de abril jugando con el PSV. 'Chucky' fue esperado ...",deporte-total
"Luego de cuatro derrotas consecutivas, y a falta de dos fechas para el final de Apertura 2019 de la Liga 1, el técnico chileno Nicolás Córdova de...",deporte-total
Estados Unidos logró su primera victoria en el Mundial Sub 20 al imponerse sobre Nigeria. Los goles goles norteamericanos fueron convertidos por ...,deporte-total
"Werder Bremen, club defendido por Claudio Pizarro, envió un saludo por el Día de la Lengua Autóctona en Perú, a través de las redes sociales del ...",deporte-total
"Liderados por un inspirado Kawhi Leonard, Toronto Raptorsdominó la Conferencia Este y va por Golden StateWarriors en las finales de la NBA. En la...",deporte-total
"El arribo de Antoine Griezmann al Barcelona podría tener un final feliz, pues Atlético de Madrid incluiría en el pase a uno de los defensores bla...",deporte-total
"Después de cuatro derrotas consecutivas, Nicolás Córdova dio un paso al costado en Universitario. El estratega sureño dejó a los cremas en la mit...",deporte-total
La gran mayoría de los elementos de la selección argentina se ejercitaron en Ezeiza de cara a la Copa América 2019. Lionel Messi pisaría la capit...,deporte-total
"Con el retorno de Pablo Bengoechea, distintos medios afirmaron que el estratega uruguayo habría pedido a Carlos Ascues. Sin embargo, el defensor ...",deporte-total
Selección peruana de atletismo logró una presea de plata y cuatro de bronce en Sudamericano que se realizó el fin de semana. Además se rompieron ...,deporte-total
"Hace seis meses, Pablo Bengoechea se fue de Alianza Lima por temas familiares. Ahora regresa a un equipo irregular que busca ser protagonista en ...",deporte-total
"Jefferson Farfán, André Carrillo y Luis Advíncula se integraron a los trabajos de la selección peruana con miras a los partidos amistosos y la Co...",deporte-total
El delantero Nicolás Schiappacasse estiró la ventaja sudamericana en el duelo entre Uruguay vs. Honduras por la segunda fecha del Grupo B del Mun...,deporte-total
El mediocampistaNicolás Acevedo abrió el marcador en el duelo entre Uruguay vs. Honduras por la segunda fecha del Grupo C del Mundial Sub 20,deporte-total
"El WWE Live Lima ya tiene confirmado algunos enfrentamientos entre las superestrellas, siendo el del campeónKofi Kingston anteDolph Ziggler el qu...",deporte-total
"Con goles de NicolásSchiappacasse y NicolásAcevedo, Uruguay venció a Hondurasen Arena Lublin por la segunda fecha del Grupo C del Mundial Sub 20 ...",deporte-total
La carrera más poderosa del universo se realizará este 9 de junio en Miraflores.,deporte-total
"Gustavo Matosas, entrenador de Costa Rica, empezó los entrenamientos con 22 futbolistas. El partido contra Perú marcará su debut en el escenario ...",deporte-total
"En el minuto 63 del segundo tiempo Christian Cueva ingresó por Yeferson Soteldo, tras unos instantes tuvo la opción de cobrar un tiro de esquina....",deporte-total
"José María Bartomeu, presidente del Barcelona, ratificó hasta en tres ocasiones la presencia de Valverde en el banquillo culé. Sin embargo, ESPN ...",deporte-total
"Reinaldo Rueda citó a 23 futbolistas, con mejor actualidad, para encarar la Copa América 2019. El técnico de Chile tiene como objetivo luchar al ...",deporte-total
La convocatoria de Chile para la Copa América incluye a futbolistas destacados como Arturo Vidal y Alexis Sánchez. Claudio Bravo y Marcelo Díaz n...,deporte-total
Aston Villa derrotó 2-1 a Derby County en la final de los playoffs de ascenso de la Championship y volverá a la Premier League luego de tres temp...,deporte-total
El piloto mexicano Sergio 'Checo' Pérez evitó atropellar a dos comisarios de la F1 durante el GP de Mónaco. La acción sucedió luego de su salida ...,deporte-total
El vicepresidente del Mónaco reveló que Kylian Mbappé decidió irse al PSG cuando tuvo para hacerlo con el Real Madrid,deporte-total
El delantero ecuatorianoÁngel Mena fue cambiado durante el primer tiempo del duelo entre León vs. Tigres por la gran final del Clausura 2019 de l...,deporte-total
El extremo de Costa RicaJoel Campbell casi marca el 1-0 en el duelo entre León vs. Tigres por la gran final del Clausura 2019 Liga MX. El jugador...,deporte-total
"Rafael Nadal no pasó mayores apuros para imponerse anteYannick Hanfmann porpor 6-2, 6-1 y 6-3, en la llave de la primera ronda del Roland Garros",deporte-total
"Mario Kempes espera que Lionel Scaloni saque un mayor potencial a Lionel Messi, quien espera ganar la Copa América con Argentina",deporte-total
"En lavigesimoséptima edición del Masters Junior de Esquí Acuático y Wakeboarding, el peruano Felipe Franco consiguió la medalla de oro con un pun...",deporte-total
"“No se puede acusar a los cremas de impaciencia. El club está quebrado y con los recaudadores en disputa, no es campeón nacional desde el 2013 y ...",deporte-total
"El técnico de Binacionallamentó el incómodo incidente que vivió junto a sus jugadores en el vestuario visitante del estadio Alejandro Villanueva,...",deporte-total
El programa 'Día D' difundió un audio en donde dos ex trabajadores delSwissotel discuten por una manifestación que favorecería al goleador nacion...,deporte-total
Los principales medios deportivos del Reino Unido dan cuenta que N'Golo Kanté se torció la rodilla en los entrenamientos del Chelsea y no llegarí...,deporte-total
"Guerrero fue titular en el empate 0-0 entre Inter y Santos, mientras que Cuevaingresó en el complemento sin trascender en el campo. Ambos serían ...",deporte-total
"""Queremos que las madres vayan con sus hijos a la cancha,pero de una manera sana y no usando un pañal de repuesto para transportar drogas"", dijo ...",deporte-total
